transaction_id,account_id,customer_id,transaction_datetime,transaction_type,transaction_channel,transaction_amount,currency,beneficiary_id,source_location,destination_location,device_id,ip_address,transaction_status,failure_reason,settlement_status,fraud_flag,seed_risk_score
TXN0000006923,ACC000005774,CUSTX2104,2025-04-30 05:45:40,CASH_DEPOSIT,MOBILE,3615.51,INR,BEN0006296,Bhubaneswar,Lucknow,DEV0006848,63.36.143.163,SUCCESS,,FAILED,Y,70
TXN0000006946,ACC000010227,CUSTX3665,2024-04-08 14:28:24,IMPS,MOBILE,43761.03,INR,BEN0012231,Hyderabad,New Delhi,DEV0000391,179.125.45.64,SUCCESS,,NOT_APPLICABLE,Y,70
TXN0000007166,ACC000010319,CUSTX6733,2025-10-28 02:55:39,INTERNAL_TRANSFER,MOBILE,6315.99,INR,BEN0010975,Mumbai,Bhubaneswar,DEV0003968,33.209.17.145,SUCCESS,,NOT_APPLICABLE,Y,70
TXN0000007332,ACC000013606,CUSTX1705,2023-03-08 18:58:03,NEFT,API,4680.84,INR,BEN0014553,Hyderabad,Ahmedabad,DEV0003616,63.233.10.161,SUCCESS,,SETTLED,Y,75
TXN0000007786,ACC000004857,CUSTX1547,2024-09-30 00:08:36,INTERNAL_TRANSFER,MOBILE,16603.89,INR,BEN0008539,Jaipur,Hyderabad,DEV0002659,213.255.200.96,SUCCESS,,NOT_APPLICABLE,Y,70
TXN0000008401,ACC000013663,CUSTX7892,2023-04-28 17:43:44,UPI,POS,1474.82,INR,BEN0014927,Kolkata,Ahmedabad,DEV0003513,11.142.184.166,SUCCESS,,SETTLED,Y,70
TXN0000008537,ACC000003708,CUSTX1434,2024-07-21 22:10:43,ATM_WITHDRAWAL,MOBILE,4026.4,INR,BEN0009109,Kochi,Mumbai,DEV0001973,74.8.38.71,SUCCESS,,SETTLED,Y,70
TXN0000008631,ACC000009711,CUSTX6920,2025-01-04 14:52:33,UPI,MOBILE,15997.92,INR,BEN0007125,Bengaluru,Kolkata,DEV0002877,17.228.46.249,SUCCESS,,FAILED,Y,70
TXN0000008745,ACC000000623,CUSTX1496,2025-10-04 02:10:27,NEFT,MOBILE,4547.03,INR,BEN0001599,Bhubaneswar,Lucknow,DEV0006470,30.72.76.61,SUCCESS,,SETTLED,Y,70
TXN0000008918,ACC000010762,CUSTX3025,2024-11-07 03:10:59,UPI,MOBILE,10358.56,INR,BEN0004577,Lucknow,Hyderabad,DEV0011354,84.67.23.159,SUCCESS,,SETTLED,Y,70
TXN0000009537,ACC000004857,CUSTX1547,2027-02-03 23:09:00,CARD_PURCHASE,MOBILE,3665.4,INR,BEN0013055,Indore,Kolkata,DEV0004928,111.204.217.230,FAILED,SERVICE_UNAVAILABLE,SETTLED,Y,75
TXN0000010231,ACC000013606,CUSTX1705,2023-07-28 22:18:18,IMPS,INTERNET_BANKING,3864.54,INR,BEN0004392,Kolkata,Kochi,DEV0009463,144.131.128.106,SUCCESS,,SETTLED,Y,70
TXN0000010251,ACC000002952,CUSTX7904,2025-12-12 00:48:47,RTGS,INTERNET_BANKING,1749.12,INR,BEN0005940,Mumbai,Bengaluru,DEV0008269,205.212.200.204,SUCCESS,,SETTLED,Y,70
TXN0000010359,ACC000006907,CUSTX2546,2025-10-10 06:53:12,BILL_PAYMENT,MOBILE,8304.4,INR,BEN0010294,Kochi,Kochi,DEV0008683,138.112.225.47,SUCCESS,,SETTLED,Y,70
TXN0000010488,ACC000006221,CUSTX6763,2026-07-27 09:39:12,CARD_PURCHASE,MOBILE,21150.93,INR,BEN0009657,New Delhi,Mumbai,DEV0007595,174.21.180.250,SUCCESS,,SETTLED,Y,70
TXN0000010610,ACC000005829,CUSTX8971,2024-08-23 21:21:53,CARD_PURCHASE,MOBILE,29912.84,INR,BEN0006680,Lucknow,Hyderabad,DEV0009585,27.246.119.233,SUCCESS,,SETTLED,Y,70
TXN0000010777,ACC000014659,CUSTX2095,2025-03-27 00:44:03,NEFT,POS,2924.74,INR,BEN0005990,Ahmedabad,Lucknow,DEV0010406,205.191.76.144,FAILED,INSUFFICIENT_BALANCE,SETTLED,N,75
TXN0000011201,ACC000010276,CUSTX9725,2023-05-29 08:51:42,BILL_PAYMENT,MOBILE,3834.44,INR,BEN0006839,Mumbai,Kolkata,DEV0005973,192.22.105.13,SUCCESS,,SETTLED,Y,70
TXN0000011838,ACC000013606,CUSTX1705,2023-01-24 17:59:54,UPI,POS,11562.06,INR,BEN0007302,Bhubaneswar,Bengaluru,DEV0011580,188.109.120.247,SUCCESS,,PENDING,Y,70
TXN0000002984,ACC000010227,CUSTX3665,2023-01-20 08:59:56,CARD_PURCHASE,POS,4011.24,INR,BEN0000062,Mumbai,Hyderabad,DEV0001600,163.70.182.62,SUCCESS,,NOT_APPLICABLE,Y,70
TXN0000012683,ACC000007699,CUSTX1279,2023-01-12 12:21:58,UPI,MOBILE,2575.46,INR,BEN0011010,Ahmedabad,Bhubaneswar,DEV0005038,198.88.162.173,SUCCESS,,SETTLED,Y,70
TXN0000012944,ACC000006907,CUSTX2546,2024-07-22 12:31:32,ATM_WITHDRAWAL,ATM,26364.88,INR,BEN0003128,Bhubaneswar,Hyderabad,DEV0006423,210.89.238.140,SUCCESS,,SETTLED,Y,70
TXN0000012963,ACC000005031,CUSTX7297,2024-07-29 13:07:09,ATM_WITHDRAWAL,ATM,291.58,INR,BEN0008244,Kolkata,Chennai,DEV0006312,197.178.104.187,FAILED,DUPLICATE_TRANSACTION,SETTLED,Y,75
TXN0000013028,ACC000001410,CUSTX5387,2024-09-09 06:43:20,CARD_PURCHASE,ATM,2547.76,INR,BEN0011477,Hyderabad,Ahmedabad,DEV0010923,156.73.254.45,SUCCESS,,SETTLED,Y,70
TXN0000013197,ACC000009904,CUSTX8567,2023-03-24 18:12:45,ATM_WITHDRAWAL,MOBILE,1461.15,INR,BEN0006176,Bengaluru,Kochi,DEV0004427,206.168.124.67,SUCCESS,,SETTLED,Y,70
TXN0000013470,ACC000003708,CUSTX1434,2026-02-06 22:52:29,CARD_PURCHASE,MOBILE,7156.53,INR,BEN0008479,Bhubaneswar,Chennai,DEV0009917,64.240.239.210,SUCCESS,,SETTLED,Y,70
TXN0000013478,ACC000004293,CUSTX9854,2023-06-16 08:58:38,IMPS,MOBILE,3369.21,INR,BEN0006820,Hyderabad,Kolkata,DEV0007220,71.67.41.248,SUCCESS,,SETTLED,Y,70
TXN0000013567,ACC000005031,CUSTX7297,2025-09-18 04:56:20,UPI,MOBILE,1198.39,INR,BEN0012139,Indore,Mumbai,DEV0010742,35.81.233.134,SUCCESS,,SETTLED,Y,70
TXN0000014188,ACC000004694,CUSTX1045,2026-07-26 01:35:11,UPI,API,1137.33,INR,BEN0011995,Ahmedabad,Kolkata,DEV0010248,147.123.182.36,PENDING,INVALID_CUSTOMER,NOT_APPLICABLE,Y,75
TXN0000014304,ACC000002535,CUSTX8832,2023-09-11 07:51:06,CARD_PURCHASE,MOBILE,45310.64,INR,BEN0011484,Chennai,Kolkata,DEV0000184,182.95.140.186,SUCCESS,,SETTLED,Y,70
TXN0000002116,ACC000010496,CUSTX4896,2023-11-21 17:19:20,UPI,MOBILE,68119.97,INR,BEN0013120,Jaipur,Kolkata,DEV0011023,87.95.242.244,SUCCESS,,SETTLED,Y,70
TXN0000014649,ACC000002952,CUSTX7904,2026-02-25 06:19:22,CARD_PURCHASE,INTERNET_BANKING,6094.91,INR,BEN0008260,Indore,Ahmedabad,DEV0004501,219.153.240.167,SUCCESS,,SETTLED,Y,70
TXN0000014699,ACC000014318,CUSTX5809,2026-01-07 01:02:31,NEFT,POS,10583.95,INR,BEN0001181,Jaipur,Kolkata,DEV0011780,87.42.217.251,PENDING,INSUFFICIENT_BALANCE,SETTLED,Y,70
TXN0000014957,ACC000003934,CUSTX3601,2025-12-07 08:14:09,INTERNAL_TRANSFER,ATM,2874.16,INR,BEN0008119,Kolkata,Jaipur,DEV0002844,73.214.231.191,SUCCESS,,PENDING,Y,70
TXN0000015769,ACC000002952,CUSTX7904,2025-03-16 19:40:14,IMPS,BRANCH,14635.84,INR,BEN0012534,Chennai,Kochi,DEV0011410,89.238.92.188,FAILED,DATABASE_ERROR,SETTLED,Y,75
TXN0000015839,ACC000005031,CUSTX7297,2024-08-31 22:09:22,UPI,API,24944.86,INR,BEN0001018,Bengaluru,Lucknow,DEV0007328,156.211.185.12,SUCCESS,,SETTLED,Y,75
TXN0000015850,ACC000014843,CUSTX4900,2024-05-05 01:54:17,UPI,POS,14786.37,INR,BEN0010837,Hyderabad,New Delhi,DEV0004640,63.143.152.17,SUCCESS,,SETTLED,Y,70
TXN0000016056,ACC000009904,CUSTX8567,2026-03-10 03:54:48,UPI,MOBILE,2181.47,INR,BEN0012846,Kolkata,New Delhi,DEV0009403,70.158.117.244,SUCCESS,,SETTLED,Y,70
TXN0000016390,ACC000008429,CUSTX7000,2025-06-29 05:28:03,INTERNAL_TRANSFER,POS,37038.24,INR,BEN0011802,Bhubaneswar,Hyderabad,DEV0002131,174.247.208.120,SUCCESS,,SETTLED,Y,70
TXN0000016543,ACC000010780,CUSTX4292,2023-07-21 14:42:38,CARD_PURCHASE,POS,5617.03,INR,BEN0010380,Lucknow,Bengaluru,DEV0004508,57.161.93.57,SUCCESS,,SETTLED,Y,70
TXN0000016603,ACC000005774,CUSTX2104,2026-03-28 23:30:59,UPI,POS,63617.1,INR,BEN0012036,New Delhi,Jaipur,DEV0000076,110.69.163.120,SUCCESS,,SETTLED,Y,70
TXN0000016677,ACC000012440,CUSTX1709,2023-10-28 15:54:19,IMPS,MOBILE,5744.26,INR,BEN0004997,Ahmedabad,Bhubaneswar,DEV0005906,160.132.250.53,SUCCESS,,FAILED,Y,70
TXN0000017231,ACC000012134,CUSTX5600,2024-12-02 10:54:41,INTERNAL_TRANSFER,MOBILE,5111.63,INR,BEN0000136,Kolkata,Jaipur,DEV0011168,93.79.172.216,SUCCESS,,PENDING,Y,70
TXN0000017275,ACC000007447,CUSTX1580,2024-01-18 22:57:40,UPI,MOBILE,4839.12,INR,BEN0012805,Chennai,Hyderabad,DEV0006818,222.36.245.39,SUCCESS,,FAILED,Y,70
TXN0000018122,ACC000006221,CUSTX6763,2023-01-16 19:02:02,NEFT,MOBILE,41776.09,INR,BEN0003902,Hyderabad,Indore,DEV0009472,65.130.178.35,SUCCESS,,SETTLED,Y,70
TXN0000018541,ACC000010157,CUSTX8342,2025-04-29 09:43:16,IMPS,MOBILE,6615.55,INR,BEN0012900,Indore,Mumbai,DEV0000075,41.31.50.189,SUCCESS,,PENDING,Y,70
TXN0000018722,ACC000005031,CUSTX7297,2023-01-18 15:33:04,NEFT,BRANCH,16897.56,INR,BEN0005683,Hyderabad,New Delhi,DEV0007504,75.107.177.119,SUCCESS,,PENDING,Y,70
TXN0000018723,ACC000011523,CUSTX3247,2023-10-13 23:03:36,CARD_PURCHASE,INTERNET_BANKING,11390.83,INR,BEN0007507,Chennai,Indore,DEV0004107,46.83.140.166,SUCCESS,,SETTLED,Y,70
TXN0000018835,ACC000009387,CUSTX7764,2024-03-15 19:23:41,RTGS,ATM,6029.53,INR,BEN0006002,New Delhi,Indore,DEV0004036,178.66.198.116,SUCCESS,,SETTLED,Y,70
TXN0000019160,ACC000000893,CUSTX4748,2023-09-22 23:29:02,UPI,POS,3490.05,INR,BEN0002273,Ahmedabad,Hyderabad,DEV0002204,94.103.184.144,SUCCESS,,SETTLED,Y,70
TXN0000019203,ACC000003708,CUSTX1434,2024-07-01 23:29:17,RTGS,MOBILE,479.79,INR,BEN0007449,Hyderabad,Jaipur,DEV0011184,220.209.78.168,SUCCESS,,SETTLED,Y,70
TXN0000019368,ACC000008908,CUSTX1208,2025-01-18 01:12:29,UPI,POS,2846.06,INR,BEN0005641,Hyderabad,Bengaluru,DEV0009835,84.138.54.42,SUCCESS,,FAILED,Y,70
TXN0000019447,ACC000011523,CUSTX3247,2026-05-12 14:20:36,NEFT,API,1377.87,INR,BEN0002799,Chennai,Mumbai,DEV0011683,145.202.255.36,SUCCESS,,SETTLED,Y,75
TXN0000019696,ACC000005735,CUSTX2632,2023-01-22 06:51:29,CARD_PURCHASE,MOBILE,11125.71,INR,BEN0009408,Bengaluru,Lucknow,DEV0006308,92.27.24.162,SUCCESS,,NOT_APPLICABLE,Y,70
TXN0000020249,ACC000003649,CUSTX5559,2025-08-22 11:41:14,IMPS,MOBILE,3391.53,INR,BEN0000017,Bhubaneswar,New Delhi,DEV0000777,75.141.86.216,SUCCESS,,SETTLED,Y,70
TXN0000020588,ACC000005031,CUSTX7297,2024-10-14 14:19:09,UPI,MOBILE,12814.02,INR,BEN0014305,Indore,Lucknow,DEV0003462,36.168.52.102,SUCCESS,,SETTLED,Y,70
TXN0000020738,ACC000003820,CUSTX1079,2025-01-13 09:46:55,ATM_WITHDRAWAL,MOBILE,25618.27,INR,BEN0006220,Chennai,Mumbai,DEV0004873,197.40.15.124,SUCCESS,,SETTLED,Y,70
TXN0000020771,ACC000005735,CUSTX2632,2025-01-27 13:50:11,IMPS,POS,1608.8,INR,BEN0003758,Mumbai,Indore,DEV0007841,11.217.247.11,SUCCESS,,PENDING,Y,70
TXN0000020992,ACC000004694,CUSTX1045,2026-02-19 07:11:46,ATM_WITHDRAWAL,MOBILE,781.59,INR,BEN0007858,Ahmedabad,Jaipur,DEV0000019,62.207.14.184,REVERSED,INSUFFICIENT_BALANCE,SETTLED,Y,70
TXN0000021003,ACC000004266,CUSTX3260,2023-02-04 15:30:08,CARD_PURCHASE,INTERNET_BANKING,5022.52,INR,BEN0008427,Chennai,Bhubaneswar,DEV0010278,93.192.213.207,FAILED,KYC_BLOCK,NOT_APPLICABLE,Y,75
TXN0000021030,ACC000006907,CUSTX2546,2026-01-18 16:50:51,BILL_PAYMENT,POS,3982.8,INR,BEN0001504,Chennai,Mumbai,DEV0007963,53.86.69.226,REVERSED,INSUFFICIENT_BALANCE,SETTLED,Y,70
TXN0000021716,ACC000007447,CUSTX1580,2025-10-26 13:43:54,UPI,MOBILE,7252.9,INR,BEN0004260,Jaipur,Bhubaneswar,DEV0008487,37.131.194.47,SUCCESS,,PENDING,Y,70
TXN0000021747,ACC000010762,CUSTX3025,2023-07-14 20:40:28,CARD_PURCHASE,MOBILE,1123.83,INR,BEN0001865,Lucknow,Indore,DEV0001553,94.4.167.207,SUCCESS,,SETTLED,Y,70
TXN0000021850,ACC000009387,CUSTX7764,2024-07-26 20:21:22,RTGS,POS,4187.16,INR,BEN0011920,Bengaluru,Kolkata,DEV0010628,89.154.239.64,PENDING,SERVICE_UNAVAILABLE,SETTLED,Y,70
TXN0000021890,ACC000002952,CUSTX7904,2026-04-03 00:38:45,BILL_PAYMENT,ATM,3187.2,INR,BEN0010711,New Delhi,Hyderabad,DEV0005908,199.64.79.58,FAILED,SERVICE_UNAVAILABLE,SETTLED,Y,75
TXN0000022763,ACC000004293,CUSTX9854,2025-09-29 00:06:16,CARD_PURCHASE,MOBILE,76576.14,INR,BEN0013071,New Delhi,Hyderabad,DEV0009967,33.29.209.168,SUCCESS,,SETTLED,Y,70
TXN0000023697,ACC000005735,CUSTX2632,2024-09-25 07:59:47,IMPS,BRANCH,2828.0,INR,BEN0013894,Kolkata,Ahmedabad,DEV0006720,159.217.29.34,SUCCESS,,SETTLED,Y,70
TXN0000023815,ACC000009948,CUSTX2908,2024-03-12 10:31:59,CARD_PURCHASE,API,322.0,INR,BEN0009514,Lucknow,Bengaluru,DEV0011473,49.2.86.152,SUCCESS,,SETTLED,Y,75
TXN0000023888,ACC000006814,CUSTX6633,2024-03-08 12:43:50,ATM_WITHDRAWAL,INTERNET_BANKING,4117.04,INR,BEN0007907,Bhubaneswar,Jaipur,DEV0000977,15.242.216.102,SUCCESS,,SETTLED,Y,70
TXN0000023999,ACC000005771,CUSTX8089,2023-11-07 04:14:11,UPI,MOBILE,8126.55,INR,BEN0002457,Kolkata,Bhubaneswar,DEV0002468,102.60.173.70,SUCCESS,,SETTLED,Y,70
