transaction_id,account_id,customer_id,transaction_datetime,transaction_type,transaction_channel,transaction_amount,currency,beneficiary_id,source_location,destination_location,device_id,ip_address,transaction_status,failure_reason,settlement_status,fraud_flag,seed_risk_score
TXN0000002361,ACC000013222,CUST0001719,2024-01-15 23:39:32,UPI,MOBILE,57296.49,INR,BEN0002056,Indore,Indore,DEV0002286,74.164.214.42,SUCCESS,,SETTLED,N,30
TXN0000002363,ACC000013161,CUST0005445,2026-02-23 14:31:38,CARD_PURCHASE,MOBILE,4071.23,INR,BEN0007876,Bengaluru,Ahmedabad,DEV0010456,61.27.186.147,SUCCESS,,SETTLED,N,40
TXN0000002403,ACC000006103,CUST0009147,2024-11-29 04:58:46,NEFT,ATM,5986.86,INR,BEN0009730,New Delhi,Ahmedabad,DEV0004511,30.47.216.192,SUCCESS,,SETTLED,N,40
TXN0000002524,ACC000013989,CUST0000955,2023-08-09 08:24:29,CARD_PURCHASE,ATM,3906.13,INR,BEN0005178,Ahmedabad,Chennai,DEV0003824,45.160.4.41,SUCCESS,,SETTLED,N,40
TXN0000002533,ACC000011005,CUST0008736,2026-04-20 09:51:56,UPI,ATM,22049.3,INR,BEN0009455,Ahmedabad,Hyderabad,DEV0007805,52.202.169.102,SUCCESS,,SETTLED,N,30
TXN0000002541,ACC000005857,CUST0008506,2025-01-14 04:20:36,CARD_PURCHASE,MOBILE,4056.49,INR,BEN0012483,Kochi,New Delhi,DEV0007211,158.190.69.199,PENDING,ACCOUNT_NOT_FOUND,SETTLED,N,30
TXN0000002551,ACC000014650,CUST0002526,2024-04-22 08:22:08,ATM_WITHDRAWAL,MOBILE,678.65,INR,BEN0010009,Kolkata,New Delhi,DEV0001378,20.118.69.146,SUCCESS,,SETTLED,N,30
TXN0000002563,ACC000011246,CUST0000387,2023-08-12 12:17:34,BILL_PAYMENT,INTERNET_BANKING,27376.86,INR,BEN0010452,Bengaluru,Indore,DEV0009932,123.193.27.227,SUCCESS,,SETTLED,N,40
TXN0000002591,ACC000007594,CUST0004420,2023-04-28 19:25:38,CARD_PURCHASE,MOBILE,3658.44,INR,BEN0001570,Bengaluru,Indore,DEV0009517,221.159.247.67,SUCCESS,,SETTLED,N,50
TXN0000002594,ACC000005725,CUST0004060,2023-02-11 13:09:30,CARD_PURCHASE,POS,91916.54,INR,BEN0003373,Lucknow,Bengaluru,DEV0001450,222.121.121.126,SUCCESS,,SETTLED,N,40
TXN0000002617,ACC000008851,CUST0000206,2024-02-20 00:29:44,CARD_PURCHASE,MOBILE,20748.91,INR,BEN0003184,Kolkata,Ahmedabad,DEV0011931,187.129.114.86,SUCCESS,,SETTLED,N,50
TXN0000002619,ACC000002650,CUST0009231,2024-11-06 08:25:28,IMPS,BRANCH,12562.09,INR,BEN0004944,Kolkata,Chennai,DEV0003012,26.225.51.151,FAILED,INSUFFICIENT_BALANCE,SETTLED,N,15
TXN0000002634,ACC000006568,CUST0008047,2023-09-03 13:13:07,RTGS,INTERNET_BANKING,1125.45,INR,BEN0006099,Bengaluru,Hyderabad,DEV0011101,62.243.40.228,SUCCESS,,PENDING,N,50
TXN0000002653,ACC000000721,CUST0003905,2024-04-04 18:54:45,IMPS,MOBILE,11177.09,INR,BEN0010292,New Delhi,Ahmedabad,DEV0006632,180.55.231.104,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000002714,ACC000005055,CUST0001731,2024-05-25 19:06:08,UPI,MOBILE,6454.12,INR,BEN0013157,Chennai,Kochi,DEV0010985,152.119.3.239,SUCCESS,,SETTLED,N,30
TXN0000002716,ACC000006350,CUST0003234,2025-03-01 12:43:46,CARD_PURCHASE,MOBILE,625.75,INR,BEN0013203,Kochi,Kolkata,DEV0004088,159.126.239.153,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000002721,ACC000014251,CUST0000714,2024-10-24 06:08:26,UPI,MOBILE,40953.03,INR,BEN0001673,Kochi,Bhubaneswar,DEV0006763,91.30.213.134,SUCCESS,,SETTLED,N,30
TXN0000002888,ACC000005060,CUST0009758,2024-03-31 22:38:06,RTGS,MOBILE,7131.25,INR,BEN0009896,Bengaluru,Ahmedabad,DEV0000097,58.8.78.31,SUCCESS,,SETTLED,N,30
TXN0000002929,ACC000004368,CUST0003859,2026-01-21 19:01:21,CARD_PURCHASE,INTERNET_BANKING,16686.87,INR,BEN0008062,Bhubaneswar,Mumbai,DEV0001098,73.163.255.118,PENDING,INVALID_BENEFICIARY,SETTLED,Y,20
TXN0000002937,ACC000001156,CUST0009419,2025-04-24 11:08:15,INTERNAL_TRANSFER,ATM,603.41,INR,BEN0012448,Mumbai,Kochi,DEV0001758,76.248.208.2,FAILED,INVALID_CUSTOMER,SETTLED,N,15
TXN0000002961,ACC000010785,CUST0003681,2024-12-23 09:46:36,UPI,MOBILE,3918.99,INR,BEN0013146,Mumbai,Kolkata,DEV0007033,117.249.84.81,SUCCESS,,SETTLED,N,30
TXN0000002972,ACC000014034,CUST0007462,2023-03-14 02:47:24,UPI,BRANCH,6902.76,INR,BEN0011602,New Delhi,Indore,DEV0011818,197.186.230.3,REVERSED,KYC_BLOCK,FAILED,N,10
TXN0000003005,ACC000013054,CUST0007357,2023-01-16 13:37:40,CARD_PURCHASE,INTERNET_BANKING,89387.85,INR,BEN0002532,Bhubaneswar,Bhubaneswar,DEV0002829,39.13.97.116,SUCCESS,,SETTLED,N,30
TXN0000003017,ACC000001802,CUST0003313,2023-08-08 10:46:08,CARD_PURCHASE,INTERNET_BANKING,5457.14,INR,BEN0013581,Mumbai,Hyderabad,DEV0001911,164.135.148.197,SUCCESS,,SETTLED,N,30
TXN0000003054,ACC000008494,CUST0000466,2026-02-21 09:10:02,IMPS,INTERNET_BANKING,5454.18,INR,BEN0003954,Ahmedabad,Mumbai,DEV0007557,122.210.138.111,SUCCESS,,SETTLED,N,50
TXN0000003056,ACC000002608,CUST0008725,2023-01-05 04:40:39,UPI,MOBILE,2325.28,INR,BEN0002140,Kolkata,Jaipur,DEV0009174,214.165.107.143,SUCCESS,,SETTLED,N,30
TXN0000003072,ACC000002414,CUST0000211,2023-02-02 06:13:14,NEFT,POS,5751.01,INR,BEN0010435,Mumbai,Mumbai,DEV0005162,68.55.242.49,SUCCESS,,FAILED,N,30
TXN0000003080,ACC000008404,CUST0007409,2023-01-06 17:37:28,INTERNAL_TRANSFER,INTERNET_BANKING,888.47,EUR,BEN0009733,Jaipur,Lucknow,DEV0008530,81.45.120.17,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000003084,ACC000001196,CUST0000301,2025-07-28 14:46:18,UPI,MOBILE,5903.71,INR,BEN0009517,Chennai,Bhubaneswar,DEV0009631,68.173.174.26,SUCCESS,,SETTLED,N,30
TXN0000003098,ACC000007665,CUST0000110,2026-03-09 14:44:42,IMPS,API,4492.24,INR,BEN0007869,Hyderabad,Jaipur,DEV0005928,109.176.120.100,SUCCESS,,SETTLED,N,45
TXN0000003115,ACC000009183,CUST0006227,2023-05-21 06:47:56,IMPS,ATM,1986.93,INR,BEN0006342,Indore,Mumbai,DEV0000930,106.87.154.95,SUCCESS,,SETTLED,N,30
TXN0000003117,ACC000005913,CUST0006509,2023-12-26 01:34:19,UPI,ATM,2944.01,INR,BEN0006049,Kochi,Kolkata,DEV0004989,220.46.131.235,SUCCESS,,SETTLED,N,30
TXN0000003126,ACC000010128,CUST0009541,2024-11-01 15:11:01,CARD_PURCHASE,MOBILE,12647.01,INR,BEN0013087,Bhubaneswar,Jaipur,DEV0007294,129.91.59.100,SUCCESS,,SETTLED,N,40
TXN0000003128,ACC000002090,CUST0003573,2025-09-18 04:43:51,NEFT,MOBILE,24057.82,INR,BEN0004129,Lucknow,Kolkata,DEV0009475,170.123.255.57,SUCCESS,,SETTLED,N,30
TXN0000003143,ACC000010204,CUST0009691,2025-10-23 11:42:31,NEFT,MOBILE,4427.11,INR,BEN0000387,Kochi,Ahmedabad,DEV0001352,108.117.215.234,SUCCESS,,SETTLED,N,30
TXN0000003192,ACC000011224,CUST0003778,2025-09-15 13:06:06,UPI,MOBILE,6555.19,INR,BEN0009586,Kochi,Mumbai,DEV0003112,43.17.20.91,FAILED,AUTH_FAILURE,FAILED,N,25
TXN0000003234,ACC000011129,CUST0003828,2025-04-24 19:59:52,UPI,MOBILE,8205.24,INR,BEN0006359,Bengaluru,Chennai,DEV0004023,130.31.220.250,SUCCESS,,SETTLED,N,30
TXN0000003330,ACC000013989,CUST0000955,2023-02-21 04:28:50,CASH_DEPOSIT,MOBILE,69502.78,INR,BEN0001553,Chennai,Indore,DEV0009205,94.173.97.158,SUCCESS,,SETTLED,N,40
TXN0000003368,ACC000000721,CUST0003905,2025-08-06 01:23:36,UPI,ATM,3999.35,INR,BEN0003527,Ahmedabad,New Delhi,DEV0007047,65.79.4.62,SUCCESS,,SETTLED,N,30
TXN0000003508,ACC000001837,CUST0000358,2023-06-12 22:03:17,ATM_WITHDRAWAL,INTERNET_BANKING,16375.03,INR,BEN0008321,New Delhi,Hyderabad,DEV0003885,26.56.83.113,SUCCESS,,SETTLED,N,30
TXN0000003526,ACC000010285,CUST0005719,2024-10-07 09:35:36,IMPS,INTERNET_BANKING,1932.96,INR,BEN0000930,Chennai,Mumbai,DEV0000932,206.14.51.253,SUCCESS,,NOT_APPLICABLE,N,50
TXN0000003532,ACC000012581,CUST0001047,2023-05-21 10:37:01,UPI,INTERNET_BANKING,3037.14,INR,BEN0001164,Chennai,Bengaluru,DEV0000305,15.79.196.220,SUCCESS,,SETTLED,N,20
TXN0000003549,ACC000005857,CUST0008506,2025-08-19 19:06:47,NEFT,MOBILE,2621.49,INR,BEN0003429,Chennai,Kochi,DEV0003930,129.67.36.204,FAILED,DATABASE_ERROR,SETTLED,N,25
TXN0000003640,ACC000012581,CUST0001047,2024-03-09 03:43:58,ATM_WITHDRAWAL,INTERNET_BANKING,3017.27,INR,BEN0010176,Mumbai,New Delhi,DEV0001697,197.93.35.160,SUCCESS,,SETTLED,N,30
TXN0000003657,ACC000011762,CUST0003146,2025-06-21 22:04:53,UPI,POS,2101.47,INR,BEN0006523,Bengaluru,Mumbai,DEV0009366,150.135.218.196,SUCCESS,,SETTLED,N,50
TXN0000003665,ACC000013989,CUST0000955,2025-08-19 14:42:33,NEFT,MOBILE,11667.14,INR,BEN0003229,New Delhi,Bhubaneswar,DEV0010040,213.159.34.92,FAILED,INVALID_BENEFICIARY,SETTLED,N,25
TXN0000003765,ACC000011043,CUST0008572,2023-01-13 14:08:48,CASH_DEPOSIT,MOBILE,561.56,INR,BEN0000361,Jaipur,Bhubaneswar,DEV0011620,108.67.98.17,SUCCESS,,SETTLED,N,30
TXN0000003786,ACC000000950,CUST0000905,2025-12-18 16:37:42,CARD_PURCHASE,MOBILE,23036.71,INR,BEN0009142,New Delhi,Kochi,DEV0008701,190.218.73.170,SUCCESS,,SETTLED,N,30
TXN0000003809,ACC000012638,CUST0006747,2024-02-05 08:03:05,ATM_WITHDRAWAL,POS,122967.84,INR,BEN0002063,Lucknow,Bhubaneswar,DEV0000201,,SUCCESS,,SETTLED,N,30
TXN0000003816,ACC000006968,CUST0006050,2024-05-24 02:12:21,IMPS,ATM,2579.49,INR,BEN0011663,Hyderabad,Mumbai,DEV0010045,165.0.73.10,SUCCESS,,SETTLED,N,30
TXN0000003818,ACC000011590,CUST0005413,2024-10-24 23:14:36,UPI,POS,1014.54,INR,BEN0007587,Ahmedabad,Jaipur,DEV0008615,140.226.181.66,SUCCESS,,SETTLED,N,30
TXN0000003885,ACC000009874,CUST0002860,2023-08-09 12:52:33,IMPS,INTERNET_BANKING,3547.68,INR,BEN0013560,Jaipur,Kochi,DEV0009107,52.130.30.229,SUCCESS,,SETTLED,N,30
TXN0000004026,ACC000004558,CUST0006496,2024-11-16 21:56:06,UPI,BRANCH,18587.03,INR,BEN0003076,Kolkata,Hyderabad,DEV0003356,58.5.135.224,SUCCESS,,SETTLED,N,40
TXN0000004032,ACC000012199,CUST0007507,2026-02-26 20:25:20,CASH_DEPOSIT,MOBILE,8405.33,INR,BEN0006522,Hyderabad,New Delhi,DEV0011897,112.111.32.184,SUCCESS,,SETTLED,N,40
TXN0000004097,ACC000013576,CUST0003197,2026-01-16 05:39:08,UPI,POS,4318.09,INR,BEN0013062,New Delhi,Mumbai,DEV0008403,129.149.109.43,FAILED,SETTLEMENT_FAILURE,SETTLED,N,45
