transaction_id,account_id,customer_id,transaction_datetime,transaction_type,transaction_channel,transaction_amount,currency,beneficiary_id,source_location,destination_location,device_id,ip_address,transaction_status,failure_reason,settlement_status,fraud_flag,seed_risk_score
TXN0000007269,ACC000000563,CUST0001981,2025-12-04 05:02:29,CARD_PURCHASE,MOBILE,108435.06,INR,BEN0008065,Jaipur,Kochi,DEV0000598,110.129.64.100,SUCCESS,,SETTLED,N,30
TXN0000008829,ACC000007951,CUST0009004,2025-07-18 11:02:30,NEFT,POS,261603.93,INR,BEN0008638,New Delhi,Chennai,DEV0009482,150.51.207.202,SUCCESS,,SETTLED,Y,70
TXN0000010688,ACC000001448,CUST0003829,2023-12-19 21:37:36,BILL_PAYMENT,ATM,178888.63,INR,BEN0004850,Ahmedabad,Kolkata,DEV0006411,187.93.209.196,SUCCESS,,SETTLED,N,40
TXN0000011414,ACC000011957,CUST0004231,2024-08-13 20:46:42,ATM_WITHDRAWAL,POS,113612.77,INR,BEN0010958,Indore,Bhubaneswar,DEV0005173,167.222.176.154,FAILED,KYC_BLOCK,SETTLED,N,35
TXN0000012031,ACC000008324,CUST0003432,2023-01-20 22:17:03,UPI,POS,108612.82,INR,BEN0001308,Jaipur,Indore,DEV0006834,152.215.191.110,FAILED,SETTLEMENT_FAILURE,SETTLED,N,35
TXN0000012361,ACC000011851,CUST0005728,2023-12-09 08:10:11,UPI,INTERNET_BANKING,105582.63,EUR,BEN0012871,Ahmedabad,Ahmedabad,DEV0005498,42.106.138.18,SUCCESS,,SETTLED,N,30
TXN0000012399,ACC000001171,CUST0009337,2025-06-12 19:09:21,BILL_PAYMENT,MOBILE,107255.5,INR,BEN0011308,Chennai,Bengaluru,DEV0006851,58.221.117.168,SUCCESS,,SETTLED,N,30
TXN0000012528,ACC000010654,CUST0002085,2026-04-23 10:28:25,CARD_PURCHASE,INTERNET_BANKING,111238.52,INR,BEN0014216,Chennai,Lucknow,DEV0011229,57.33.223.51,SUCCESS,,SETTLED,N,20
TXN0000012675,ACC000009887,CUST0001167,2023-12-19 13:39:22,NEFT,MOBILE,135908.03,INR,BEN0004563,Indore,Indore,DEV0005970,126.137.159.33,FAILED,INSUFFICIENT_BALANCE,SETTLED,Y,35
TXN0000014803,ACC000000077,CUST0001767,2024-08-04 06:52:54,UPI,INTERNET_BANKING,208803.86,INR,BEN0003706,Bhubaneswar,New Delhi,DEV0005401,83.171.176.45,SUCCESS,,FAILED,Y,80
TXN0000015120,ACC000000552,CUST0005515,2025-05-24 12:02:47,CARD_PURCHASE,ATM,176021.29,INR,BEN0007265,Indore,Jaipur,DEV0004418,45.245.211.218,SUCCESS,,SETTLED,N,30
TXN0000015287,ACC000009452,CUST0007301,2023-12-29 07:40:05,BILL_PAYMENT,POS,101878.96,INR,BEN0013359,Kolkata,Bengaluru,DEV0007494,10.204.10.38,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000016673,ACC000008239,CUST0009471,2025-11-10 21:48:25,NEFT,MOBILE,165422.7,INR,BEN0006141,Lucknow,Kochi,DEV0000848,140.97.164.206,SUCCESS,,SETTLED,N,30
TXN0000016754,ACC000004660,CUST0006074,2023-08-26 18:10:50,BILL_PAYMENT,INTERNET_BANKING,111908.85,INR,BEN0012972,Kochi,Chennai,DEV0001688,20.246.180.32,SUCCESS,,SETTLED,N,30
TXN0000017224,ACC000003036,CUST0000445,2024-03-04 01:06:47,CARD_PURCHASE,POS,102677.65,INR,BEN0007319,Bhubaneswar,Chennai,DEV0004032,187.61.38.208,SUCCESS,,SETTLED,N,40
TXN0000018551,ACC000001065,CUST0009766,2024-11-14 01:32:20,CASH_DEPOSIT,ATM,105517.21,INR,BEN0001090,Jaipur,Kochi,DEV0001608,180.16.210.130,SUCCESS,,SETTLED,N,30
TXN0000019001,ACC000010509,CUST0009118,2024-01-02 08:59:41,CARD_PURCHASE,MOBILE,100925.14,INR,BEN0014865,Kochi,Kolkata,DEV0000061,190.76.218.49,FAILED,SETTLEMENT_FAILURE,NOT_APPLICABLE,N,35
TXN0000019092,ACC000011573,CUST0006515,2023-08-04 15:01:26,BILL_PAYMENT,API,144729.17,INR,BEN0011132,Kolkata,Hyderabad,DEV0002944,199.3.229.214,SUCCESS,,SETTLED,N,45
TXN0000020417,ACC000007231,CUST0007009,2023-11-17 22:46:23,IMPS,MOBILE,110674.12,INR,BEN0010992,Hyderabad,Indore,DEV0008333,28.64.252.91,PENDING,INSUFFICIENT_BALANCE,SETTLED,N,30
TXN0000020858,ACC000012923,CUST0002521,2026-07-30 07:19:47,CARD_PURCHASE,BRANCH,122910.41,INR,BEN0001972,Hyderabad,Ahmedabad,DEV0007348,131.241.233.217,SUCCESS,,NOT_APPLICABLE,N,40
TXN0000024564,ACC000014341,CUST0007631,2026-02-23 08:07:46,BILL_PAYMENT,POS,100806.67,INR,BEN0011932,Kochi,Kolkata,DEV0011383,96.197.247.96,SUCCESS,,SETTLED,N,30
TXN0000024728,ACC000000402,CUST0001901,2023-11-25 10:37:19,CARD_PURCHASE,API,104123.15,INR,BEN0010888,Chennai,New Delhi,DEV0009310,209.61.50.48,SUCCESS,,FAILED,N,45
TXN0000024922,ACC000000276,CUST0004547,2024-01-05 01:39:02,RTGS,ATM,220569.97,INR,BEN0011370,Hyderabad,Chennai,DEV0006288,187.58.161.198,SUCCESS,,PENDING,Y,70
